x,tgt_xseq_norm,tgt_xkoop_norm
2.128482972136223,0.009470176,0.17717256
2.1392328861369108,0.009610059,0.1753569
2.149982800137599,0.009732275,0.17397434
2.160732714138287,0.009835708,0.17302085
2.1714826281389747,0.009948272,0.17248029
2.182232542139663,0.010044896,0.17232157
2.192982456140351,0.010120561,0.172471
2.2037323701410387,0.010180754,0.1728663
2.214482284141727,0.0101759955,0.17347738
2.225232198142415,0.010151246,0.17428108
2.2359821121431027,0.010117112,0.17525971
2.246732026143791,0.01007143,0.17639941
2.257481940144479,0.010004839,0.17768969
2.2682318541451667,0.009905314,0.1791085
2.278981768145855,0.009799272,0.1806239
2.289731682146543,0.009688206,0.18223092
2.3004815961472307,0.009557498,0.18392776
2.311231510147919,0.009358887,0.18575284
2.321981424148607,0.00920053,0.18763152
2.3327313381492947,0.009082939,0.18958506
2.343481252149983,0.008993585,0.19162725
2.354231166150671,0.008925101,0.19376397
2.3649810801513587,0.00887447,0.19599184
2.375730994152047,0.008842075,0.19825426
2.386480908152735,0.008863094,0.2005098
2.3972308221534226,0.008887408,0.20276986
2.407980736154111,0.008870893,0.20497732
2.418730650154799,0.008777721,0.20701884
2.4294805641554866,0.008524345,0.20883688
2.4402304781561748,0.008239133,0.21034771
2.450980392156863,0.007973963,0.2114653
2.4617303061575506,0.0076837046,0.21211982
2.4724802201582388,0.007527546,0.21204871
2.483230134158927,0.0075347507,0.21122923
2.4939800481596146,0.007691137,0.20970017
2.5047299621603027,0.007943479,0.20757726
2.515479876160991,0.0082602855,0.20502526
2.5262297901616786,0.008597403,0.20218694
2.5369797041623667,0.008913354,0.19919516
2.547729618163055,0.009184093,0.19621973
2.5584795321637426,0.009429693,0.19342242
2.5692294461644307,0.0095728105,0.1909133
2.579979360165119,0.009746603,0.1887838
2.5907292741658066,0.009905283,0.18706785
2.6014791881664947,0.010054297,0.18572396
2.612229102167183,0.010199238,0.18475538
2.6229790161678705,0.010339266,0.18416044
2.6337289301685587,0.010463421,0.18392646
2.644478844169247,0.010550588,0.1840154
2.6552287581699345,0.0105910655,0.18435623
2.6659786721706227,0.010609151,0.1849222
2.676728586171311,0.010618562,0.18569236
2.6874785001719985,0.010614914,0.18665023
2.6982284141726867,0.01059686,0.18778166
2.708978328173375,0.010556756,0.18907504
2.7197282421740625,0.010488192,0.19051616
2.7304781561747506,0.010407199,0.1920862
2.741228070175439,0.010303277,0.19377922
2.7519779841761265,0.010120947,0.19560073
2.7627278981768146,0.009953969,0.19748011
2.7734778121775023,0.009811127,0.19942477
2.7842277261781905,0.009697947,0.20143919
2.7949776401788786,0.009608017,0.20352004
2.8057275541795663,0.009535768,0.20565762
2.8164774681802545,0.009482349,0.20783396
2.8272273821809426,0.009433479,0.21001434
2.8379772961816303,0.009412306,0.21213156
2.8487272101823184,0.009415536,0.21417412
2.8594771241830066,0.009372308,0.21612665
2.8702270381836943,0.009301449,0.21792027
2.8809769521843824,0.009089035,0.21949631
2.8917268661850706,0.008833141,0.2207835
2.9024767801857583,0.0085815145,0.2217127
2.9132266941864464,0.008325345,0.22212707
2.9239766081871346,0.008178591,0.22188953
2.9347265221878223,0.008158591,0.22100095
2.9454764361885104,0.0082673775,0.21950443
2.9562263501891985,0.008466233,0.21744204
2.9669762641898862,0.0087279165,0.21494697
2.9777261781905744,0.0090212505,0.21214734
2.9884760921912625,0.0093226945,0.20918404
2.9992260061919502,0.009574295,0.20619851
3.0099759201926384,0.009797435,0.20337023
3.0207258341933265,0.00999601,0.20080748
3.031475748194014,0.010177387,0.19859354
3.0422256621947024,0.010363033,0.1968205
3.0529755761953905,0.010520218,0.19546242
3.063725490196078,0.010663663,0.19447775
3.0744754041967663,0.0108040795,0.19385454
3.0852253181974545,0.010933779,0.1935872
3.095975232198142,0.011020717,0.19365193
3.1067251461988303,0.011053674,0.19397268
3.1174750601995185,0.011079306,0.19452398
3.128224974200206,0.011093074,0.19528729
3.1389748882008943,0.0110932365,0.19624546
3.1497248022015825,0.011079016,0.19738457
3.16047471620227,0.011048696,0.19869386
3.1712246302029583,0.010982473,0.2001643
3.1819745442036464,0.010828644,0.20176928
3.192724458204334,0.010661403,0.20344736
3.2034743722050223,0.010495973,0.20519997
3.2142242862057104,0.010344936,0.20702806
3.224974200206398,0.010214611,0.20893238
3.2357241142070863,0.010106722,0.2109108
3.2464740282077744,0.010019195,0.21295479
3.257223942208462,0.009946509,0.21504784
3.2679738562091503,0.009883731,0.2171481
3.2787237702098384,0.009831874,0.21920356
3.289473684210526,0.0098195905,0.22118391
3.3002235982112142,0.009789395,0.22309217
3.3109735122119024,0.00970287,0.22487415
3.32172342621259,0.009611517,0.22647235
3.3324733402132782,0.009350308,0.22783308
3.3432232542139664,0.00912295,0.22887261
3.353973168214654,0.008846275,0.22947578
3.364723082215342,0.008621504,0.22948606
3.3754729962160304,0.008499617,0.22884308
3.386222910216718,0.008493267,0.2275554
3.396972824217406,0.008593533,0.22567602
3.4077227382180943,0.008763128,0.2232596
3.418472652218782,0.008998896,0.22041911
3.42922256621947,0.009271046,0.21729206
3.4399724802201583,0.009550812,0.21402675
3.450722394220846,0.009766576,0.21076922
3.461472308221534,0.009943818,0.20766737
3.4722222222222223,0.01009428,0.20483811
3.48297213622291,0.010232583,0.20235965
3.493722050223598,0.010386149,0.20030865
3.5044719642242863,0.010582837,0.19870666
3.515221878224974,0.010726143,0.19752865
3.525971792225662,0.010834367,0.19675753
3.5367217062263503,0.010931698,0.1963446
3.547471620227038,0.011000527,0.19625856
3.558221534227726,0.011022181,0.19643809
3.5689714482284143,0.011031374,0.19686207
3.579721362229102,0.011032239,0.19751152
3.59047127622979,0.0110212425,0.19836816
3.6012211902304783,0.01098699,0.1994155
3.611971104231166,0.010912548,0.20062594
3.622721018231854,0.010787751,0.20196341
3.6334709322325422,0.010640044,0.2034035
3.64422084623323,0.010475516,0.20493892
3.654970760233918,0.0103173675,0.20656429
3.6657206742346062,0.010173624,0.20827518
3.676470588235294,0.010048397,0.21006553
3.687220502235982,0.009942848,0.21192585
3.69797041623667,0.009856109,0.21384113
3.708720330237358,0.009785655,0.21579154
3.719470244238046,0.009722134,0.21775052
3.730220158238734,0.009694055,0.21964912
3.740970072239422,0.009655796,0.22148834
3.75171998624011,0.009589827,0.2232219
3.762469900240798,0.009506291,0.2248002
3.773219814241486,0.0093259625,0.22617401
3.783969728242174,0.009084798,0.22727722
3.794719642242862,0.008886254,0.22802046
3.80546955624355,0.008646807,0.22832155
3.816219470244238,0.0084873475,0.22802354
3.826969384244926,0.008430435,0.22710617
3.837719298245614,0.008491357,0.2255946
3.848469212246302,0.008650414,0.22348341
3.85921912624699,0.0088647315,0.22089809
3.869969040247678,0.009110145,0.21798445
3.880718954248366,0.009362582,0.21487193
3.891468868249054,0.009591677,0.21169467
3.902218782249742,0.0097699715,0.20859613
3.91296869625043,0.0099192215,0.2057196
3.923718610251118,0.010056299,0.20314986
3.934468524251806,0.010178537,0.20096155
3.945218438252494,0.010386867,0.19920385
3.955968352253182,0.010558066,0.1978502
3.96671826625387,0.010695174,0.19690907
3.977468180254558,0.010784297,0.19637147
3.988218094255246,0.010850276,0.19615616
3.998968008255934,0.010885874,0.1962067
4.0097179222566215,0.010893692,0.19650581
4.02046783625731,0.010896888,0.19703563
4.031217750257998,0.010875267,0.19777916
4.041967664258686,0.010833006,0.19869958
4.052717578259374,0.010770875,0.19977134
4.063467492260062,0.010656528,0.20098153
4.0742174062607495,0.010523019,0.20230371
4.084967320261438,0.010365895,0.20373155
4.095717234262126,0.010209486,0.20525607
4.106467148262814,0.010064316,0.20687099
4.117217062263502,0.009935999,0.20856865
4.12796697626419,0.009825404,0.21033925
4.138716890264877,0.009733299,0.21216752
4.149466804265566,0.009657217,0.21403469
4.160216718266254,0.009592424,0.21591622
4.170966632266942,0.009554732,0.21776618
4.18171654626763,0.00952019,0.21955909
4.192466460268318,0.009452991,0.22126262
4.203216374269005,0.009370568,0.22282416
4.2139662882696935,0.009254248,0.2241969
4.224716202270382,0.009017606,0.22532772
4.23546611627107,0.008822989,0.22615
4.246216030271758,0.008616885,0.22656079
4.256965944272446,0.008448984,0.22644752
4.267715858273133,0.008378218,0.22573759
4.2784657722738215,0.008421011,0.22444731
4.28921568627451,0.008566058,0.22256163
4.299965600275198,0.008772405,0.22018924
4.310715514275886,0.00901593,0.217479
4.321465428276574,0.009270926,0.21455587
4.332215342277261,0.009511393,0.21155006
4.3429652562779495,0.009703379,0.20859966
4.353715170278638,0.0098688835,0.20584895
4.364465084279326,0.010036585,0.20338507
4.375214998280014,0.010184446,0.20128924
4.385964912280702,0.010404774,0.19960502
4.396714826281389,0.01056746,0.1983134
4.4074647402820775,0.010718336,0.19742188
4.418214654282766,0.010818544,0.19692779
4.428964568283454,0.01089368,0.19674943
4.439714482284142,0.010933322,0.19683227
4.45046439628483,0.010951347,0.19715826
4.461214310285517,0.010962184,0.19771074
4.471964224286205,0.010941946,0.19847254
4.482714138286894,0.010906066,0.19939923
4.493464052287582,0.010856617,0.20047508
4.50421396628827,0.010757326,0.20169225
4.514963880288958,0.010621174,0.20302585
4.525713794289645,0.010463686,0.20446017
4.536463708290333,0.010304781,0.20598902
4.5472136222910216,0.010157052,0.20760821
4.55796353629171,0.0100248335,0.20931263
4.568713450292398,0.0099103395,0.21109344
4.579463364293086,0.0098145455,0.21293701
4.590213278293773,0.009736314,0.21482587
4.600963192294461,0.009667066,0.2167376
4.6117131062951495,0.009619962,0.21861456
4.622463020295838,0.009596678,0.22043125
4.633212934296526,0.009529763,0.22217712
4.643962848297214,0.009443641,0.2237902
4.654712762297901,0.009365509,0.22522369
4.665462676298589,0.00913332,0.22643186
4.6762125902992775,0.008929156,0.22734335
4.686962504299966,0.008716468,0.22785142
4.697712418300654,0.008521706,0.2278465
4.708462332301342,0.008423094,0.22723189
4.719212246302029,0.008433053,0.22601636
4.729962160302717,0.008556403,0.2242243
4.7407120743034055,0.008753112,0.22188856
4.751461988304094,0.00899357,0.21917331
4.762211902304782,0.009251386,0.21620734
4.77296181630547,0.009505721,0.21312343
4.783711730306157,0.009709803,0.21005291
4.794461644306845,0.009882563,0.20715897
4.805211558307533,0.010042666,0.2045378
4.815961472308222,0.010187471,0.20226863
4.82671138630891,0.010386793,0.20042078
4.837461300309598,0.010568089,0.19898236
4.848211214310285,0.0107221175,0.1979517
4.858961128310973,0.010838201,0.19732745
4.869711042311661,0.01091963,0.19705497
4.8804609563123496,0.0109761385,0.1970573
4.891210870313038,0.010995173,0.19731206
4.901960784313726,0.011007918,0.1977998
4.912710698314413,0.0110028945,0.19850387
4.923460612315101,0.010968968,0.19939642
4.934210526315789,0.010921992,0.20044065
4.9449604403164775,0.010838535,0.20162787
4.955710354317166,0.010711438,0.20293957
4.966460268317854,0.010556109,0.20435642
4.977210182318541,0.010392735,0.20586815
4.987960096319229,0.010237772,0.20747156
4.998710010319917,0.010097468,0.20916158
5.0094599243206055,0.009975886,0.21093103
5.020209838321294,0.00987308,0.21276924
5.030959752321982,0.00978918,0.21465926
5.041709666322669,0.009718162,0.21658063
5.052459580323357,0.009659435,0.21848987
5.063209494324045,0.009640975,0.2203379
5.0739594083247335,0.009589942,0.22213173
5.084709322325422,0.009502539,0.22380695
5.09545923632611,0.009418578,0.22531615
5.106209150326797,0.009227677,0.22661081
5.116959064327485,0.009005615,0.22762807
5.127708978328173,0.0088073565,0.2282656
5.138458892328861,0.008579211,0.22843672
5.14920880632955,0.008444942,0.22799078
5.159958720330238,0.00841556,0.22692801
5.170708634330925,0.008505943,0.22528018
5.181458548331613,0.00868483,0.22304396
5.192208462332301,0.008916503,0.22036628
5.202958376332989,0.009171617,0.21739171
5.2137082903336776,0.009427551,0.21425286
5.224458204334366,0.009648297,0.21108437
5.235208118335053,0.009825169,0.20804039
5.245958032335741,0.009974264,0.2052441
5.256707946336429,0.010122679,0.20277423
5.267457860337117,0.0102761155,0.2007109
5.2782077743378055,0.010485877,0.19907658
5.288957688338494,0.01063509,0.19785306
5.299707602339181,0.010764527,0.19704148
5.310457516339869,0.010852636,0.19661485
5.321207430340557,0.010920453,0.19649388
5.331957344341245,0.01094336,0.19663532
5.3427072583419335,0.010954649,0.1970194
5.353457172342622,0.010958357,0.19762854
5.364207086343309,0.010928476,0.19844548
5.374957000343997,0.010884421,0.19942337
5.385706914344685,0.0108177075,0.20054865
5.396456828345373,0.010697314,0.20180854
5.4072067423460615,0.010553521,0.20317663
5.41795665634675,0.010390764,0.20464487
5.428706570347437,0.010231939,0.20620686
5.439456484348125,0.010086693,0.20785716
5.450206398348813,0.009958961,0.20958939
5.460956312349501,0.00985046,0.21139343
5.471706226350189,0.009761477,0.21325463
5.482456140350878,0.009688101,0.2151538
5.493206054351565,0.009623232,0.21706505
5.503955968352253,0.009595678,0.21892475
5.514705882352941,0.009557566,0.2207325
5.525455796353629,0.009480322,0.22244059
5.536205710354317,0.009397345,0.22399789
5.546955624355005,0.009251464,0.22535622
5.557705538355693,0.009017091,0.22645748
5.568455452356381,0.008822914,0.22722109
5.579205366357069,0.008598057,0.22755173
5.589955280357757,0.008438576,0.22730869
5.600705194358445,0.008380811,0.22645289
5.611455108359133,0.008440015,0.22500676
5.622205022359821,0.008599553,0.22296263
5.632954936360509,0.008818195,0.22043593
5.643704850361197,0.009068899,0.21758024
5.654454764361885,0.009327499,0.2145256
5.665204678362573,0.009563357,0.2114062
5.675954592363261,0.00975008,0.20836666
5.686704506363949,0.009908316,0.20554633
5.697454420364637,0.010064185,0.2030314
5.708204334365325,0.0102057615,0.20090002
5.718954248366013,0.010422412,0.19919513
5.729704162366701,0.010579206,0.19789349
5.740454076367389,0.010721403,0.19700116
5.751203990368077,0.01081781,0.19650665
5.761953904368765,0.010889207,0.19633201
5.772703818369453,0.010924156,0.19642155
5.783453732370141,0.010938232,0.19675662
5.794203646370829,0.010945343,0.19731946
5.8049535603715166,0.0109243,0.19809255
5.815703474372205,0.010884691,0.19903533
5.826453388372893,0.0108323665,0.2001274
5.837203302373581,0.010722138,0.20136073
5.847953216374269,0.010583922,0.20270559
5.858703130374957,0.010423681,0.20415127
5.8694530443756445,0.010263989,0.20569059
5.880202958376333,0.010115852,0.20731989
5.890952872377021,0.009984536,0.20903306
5.901702786377709,0.009872099,0.21082146
5.912452700378397,0.009778438,0.21267156
5.923202614379085,0.009701776,0.21456505
5.9339525283797725,0.009635477,0.21647802
5.944702442380461,0.009595431,0.21835579
5.955452356381149,0.009567591,0.22017704
5.966202270381837,0.009498985,0.22191836
5.976952184382525,0.009414742,0.22352116
5.987702098383213,0.00931628,0.2249379
5.9984520123839005,0.009074587,0.22611831
6.009201926384589,0.008874098,0.22699107
6.019951840385277,0.008658185,0.22744639
6.030701754385965,0.008474506,0.22737072
6.041451668386653,0.008389789,0.22668311
6.052201582387341,0.008417114,0.22539717
6.062951496388028,0.008555844,0.2235205
6.073701410388717,0.008761779,0.22112046
6.084451324389405,0.009007394,0.21835859
6.095201238390093,0.009267846,0.2153627
6.105951152390781,0.009517356,0.21226694
6.116701066391469,0.009714375,0.2092073
6.127450980392156,0.009882196,0.20634197
6.1382008943928446,0.010044621,0.20376211
6.148950808393533,0.010178197,0.20154622
6.159700722394221,0.010392879,0.19975801
6.170450636394909,0.010563631,0.1983725
6.181200550395597,0.010716495,0.1973957
6.191950464396284,0.010822928,0.19682698
6.2027003783969725,0.01089954,0.19659673
6.213450292397661,0.010948116,0.1966336
6.224200206398349,0.010964531,0.1969201
6.234950120399037,0.010975306,0.19743705
6.245700034399725,0.010965997,0.19816752
6.256449948400412,0.010930025,0.19908081
6.2671998624011005,0.010881178,0.20014435
6.277949776401789,0.010790938,0.20135011
6.288699690402477,0.010658244,0.20267726
6.299449604403165,0.010500986,0.20410657
6.310199518403853,0.010338739,0.20563024
6.32094943240454,0.010186945,0.20724481
6.3316993464052285,0.010049832,0.20894594
6.342449260405917,0.009931819,0.21072532
6.353199174406605,0.0098328395,0.21257126
6.363949088407293,0.009751405,0.21446645
6.374699002407981,0.009681232,0.21638866
6.385448916408668,0.009629008,0.21828943
6.396198830409356,0.009609126,0.22013035
6.406948744410045,0.009551789,0.22190966
6.417698658410733,0.009465762,0.2235634
6.428448572411421,0.009383363,0.22504447
6.439198486412109,0.009169635,0.22630377
6.449948400412796,0.008953848,0.22727531
6.460698314413484,0.008745816,0.22785453
6.4714482284141726,0.008534425,0.22794212
6.482198142414861,0.008417955,0.22741507
6.492948056415549,0.008407921,0.22627822
6.503697970416237,0.008516796,0.22455677
6.514447884416924,0.008705745,0.22225945
6.525197798417612,0.008943188,0.21955736
6.5359477124183005,0.009201345,0.21657996
6.546697626418989,0.009457784,0.21346146
6.557447540419677,0.009670422,0.21033554
6.568197454420365,0.009844706,0.20736061
6.578947368421052,0.009995194,0.20464644
6.58969728242174,0.010146116,0.20227057
6.6004471964224285,0.010323826,0.20031275
6.611197110423117,0.010516187,0.19877425
6.621947024423805,0.010667748,0.19764614
6.632696938424493,0.010789081,0.19692929
6.64344685242518,0.010873829,0.1965796
6.654196766425868,0.010940102,0.19652075
6.6649466804265565,0.010956933,0.19672027
6.675696594427245,0.010969105,0.19715771
6.686446508427933,0.010970914,0.19781569
6.697196422428621,0.010937721,0.19867542
6.707946336429308,0.01089242,0.19968906
6.718696250429996,0.010819501,0.20084752
6.729446164430684,0.010695967,0.2021365
6.740196078431373,0.010544948,0.20353186
6.750945992432061,0.010380522,0.20502308
6.761695906432749,0.010223747,0.20660634
6.772445820433436,0.010081458,0.20827746
6.783195734434124,0.009957935,0.21002984
6.793945648434812,0.009853254,0.21185355
6.8046955624355006,0.009766877,0.21373267
6.815445476436189,0.009694792,0.2156464
6.826195390436877,0.009630773,0.21756326
6.836945304437564,0.009608976,0.21941854
6.847695218438252,0.009568974,0.22122249
6.85844513243894,0.009484277,0.22291873
6.8691950464396285,0.009401296,0.22445644
6.879944960440317,0.009233788,0.22578761
6.890694874441005,0.009004069,0.22685188
6.901444788441692,0.008813601,0.2275595
6.91219470244238,0.008581242,0.22782598
6.922944616443068,0.008433396,0.22749119
6.9336945304437565,0.0083902795,0.22654054
6.944444444444445,0.008464785,0.2250019
6.955194358445133,0.008635105,0.2228697
6.96594427244582,0.0088609485,0.22027542
6.976694186446508,0.009114512,0.21736899
6.987444100447196,0.009373215,0.21428096
6.9981940144478845,0.009602547,0.21114494
7.008943928448573,0.009785803,0.20811148
7.019693842449261,0.009940694,0.20531176
7.030443756449948,0.010094688,0.20282815
7.041193670450636,0.010244463,0.20073968
7.051943584451324,0.01045854,0.19907829
7.062693498452012,0.01060939,0.1978246
7.073443412452701,0.010744934,0.19698134
7.084193326453389,0.010837926,0.19652675
7.094943240454076,0.010908272,0.19638492
7.105693154454764,0.010937041,0.19650659
7.116443068455452,0.010950118,0.19687219
7.12719298245614,0.0109553,0.19746344
7.137942896456829,0.010932171,0.19826269
7.148692810457517,0.010890468,0.19922937
7.159442724458204,0.010834999,0.20034358
7.170192638458892,0.01071722,0.20159669
7.18094255245958,0.01057531,0.20295818
7.191692466460268,0.0104139615,0.20441942
7.2024423804609565,0.010255969,0.20597458
7.213192294461645,0.010109845,0.20761956
7.223942208462332,0.009980817,0.20934805
7.23469212246302,0.009870972,0.21115035
7.245442036463708,0.009778938,0.21301243
7.256191950464396,0.009703231,0.21491449
7.2669418644650845,0.009636965,0.21683165
7.277691778465773,0.009602324,0.2187035
