ccf_mzae,ccf_wm,ccf_dns,x
0.28144774,0.12775593,0.21950565739648853,1.859735122119023
0.27805352,0.12545882,0.21761390523837326,1.870485036119711
0.2743292,0.122632846,0.21556531766416231,1.881234950120399
0.2702938,0.11928664,0.2133595086156004,1.891984864121087
0.26596323,0.11543129,0.21099731681517325,1.902734778121775
0.26136193,0.11107947,0.20848091317848205,1.913484692122463
0.25651073,0.10624733,0.2058138983243057,1.924234606123151
0.25142986,0.10095352,0.2030013814400745,1.934984520123839
0.24614123,0.0952203,0.20005003174500505,1.945734434124527
0.24066997,0.08907299,0.19696809438696544,1.956484348125215
0.23503584,0.08254208,0.19376536374063108,1.967234262125903
0.22926256,0.075660944,0.19045310866032955,1.977984176126591
0.22337313,0.06846567,0.18704394620316195,1.988734090127279
0.21738832,0.060996354,0.18355166261011305,1.999484004127967
0.21133502,0.053294357,0.1799909828603646,2.010233918128655
0.20523107,0.0454017,0.17637729285192502,2.020983832129343
0.19909936,0.037361152,0.17272632116673364,2.031733746130031
0.19295876,0.029216375,0.16905379038637075,2.042483660130719
0.18682791,0.021011801,0.16537505090734175,2.053233574131407
0.1807225,0.012791827,0.16170471291928343,2.063983488132095
0.17465773,0.004600955,0.15805629427107679,2.074733402132783
0.16864727,-0.0035171222,0.15444190287444026,2.085483316133471
0.16270398,-0.01152045,0.1508719716217613,2.096233230134159
0.15683854,-0.019368693,0.1473550612608001,2.1069831441348468
0.151062,-0.027023379,0.14389774234883745,2.117733058135535
0.14538339,-0.034449007,0.14050456175147708,2.128482972136223
0.13981336,-0.041613463,0.1371780928772038,2.1392328861369108
0.13435954,-0.048488002,0.13391906275048582,2.149982800137599
0.12902956,-0.055047352,0.13072654382064167,2.160732714138287
0.1238302,-0.06126967,0.12759819456179133,2.1714826281389747
0.11876858,-0.06713627,0.12453053068986418,2.182232542139663
0.113851085,-0.07263213,0.12151920826544971,2.192982456140351
0.1090837,-0.07774554,0.1185593009886097,2.2037323701410387
0.10447327,-0.08246755,0.11564555644201066,2.214482284141727
0.100024745,-0.08679145,0.11277261963123195,2.225232198142415
0.095745355,-0.09071195,0.10993521655604968,2.2359821121431027
0.09164133,-0.09422587,0.10712829530820703,2.246732026143791
0.087720826,-0.09733083,0.10434712686350936,2.257481940144479
0.08399081,-0.100027025,0.10158737181890207,2.2682318541451667
0.08045943,-0.10231585,0.09884512231420907,2.278981768145855
0.077135324,-0.1042004,0.09611692983487316,2.289731682146543
0.074025646,-0.1056857,0.09339982926881386,2.3004815961472307
0.071139924,-0.10678017,0.09069136757520968,2.311231510147919
0.0684856,-0.10749371,0.08798964220309649,2.321981424148607
0.06607019,-0.10784038,0.08529335074862403,2.3327313381492947
0.06389981,-0.10783769,0.08260185005147869,2.343481252149983
0.061979663,-0.10750655,0.07991522052433996,2.354231166150671
0.060313616,-0.10687095,0.07723433011578262,2.3649810801513587
0.05890354,-0.10595809,0.07456089175248012,2.375730994152047
0.057750862,-0.10479711,0.07189750809465689,2.386480908152735
0.056853995,-0.10341873,0.06924769770358881,2.3972308221534226
0.05621128,-0.10185226,0.0666158970904363,2.407980736154111
0.055818018,-0.100127056,0.06400743351266337,2.418730650154799
0.055667512,-0.098270684,0.06142846379472218,2.4294805641554866
0.055751067,-0.09630716,0.05888587490685816,2.4402304781561748
0.05605924,-0.09425798,0.05638714261325088,2.450980392156863
0.056580756,-0.092141695,0.053940145314565195,2.4617303061575506
0.05730261,-0.08997426,0.0515529314230746,2.4724802201582388
0.05820992,-0.08776937,0.04923344042693603,2.483230134158927
0.05928532,-0.08553916,0.046989180458022854,2.4939800481596146
0.060511872,-0.083293974,0.04482686890371324,2.5047299621603027
0.061870612,-0.08104087,0.04275204756356238,2.515479876160991
0.06334112,-0.07878701,0.0407686900634614,2.5262297901616786
0.064901434,-0.076537535,0.03887882644756411,2.5369797041623667
0.06652568,-0.074298605,0.0370822173933795,2.547729618163055
0.06818716,-0.07207661,0.03537611708264513,2.5584795321637426
0.06985842,-0.06987987,0.033755167491934274,2.5692294461644307
0.07151502,-0.06772001,0.032211465265232386,2.579979360165119
0.07313476,-0.06560933,0.030734832807032094,2.5907292741658066
0.0746966,-0.06356295,0.029313305987200524,2.6014791881664947
0.07617857,-0.061598673,0.027933822128938357,2.612229102167183
0.077560425,-0.059736323,0.02658305726783997,2.6229790161678705
0.07882409,-0.05799874,0.02524832816734336,2.6337289301685587
0.079952225,-0.056410477,0.023918451773989824,2.644478844169247
0.08092789,-0.05499773,0.02258445147902056,2.6552287581699345
0.08173574,-0.05378827,0.02124001977430223,2.6659786721706227
0.08236075,-0.052808363,0.019881687206495902,2.676728586171311
0.08279256,-0.052081708,0.018508697525303548,2.6874785001719985
0.08301811,-0.051629853,0.017122635231269542,2.6982284141726867
0.08302094,-0.05147092,0.015726883364758266,2.708978328173375
0.08278994,-0.051619478,0.014326001294056239,2.7197282421740625
0.082320325,-0.052086927,0.012925105819521675,2.7304781561747506
0.0816139,-0.052880593,0.011529319917525312,2.741228070175439
0.08067021,-0.05400219,0.01014332925400973,2.7519779841761265
0.07949773,-0.055449106,0.008771063566206154,2.7627278981768146
0.07810242,-0.057213914,0.007415502106102034,2.7734778121775023
0.076495595,-0.05928502,0.00607859095738637,2.7842277261781905
0.07469084,-0.0616473,0.004761254681330616,2.7949776401788786
0.07269577,-0.064282574,0.003463483962137595,2.8057275541795663
0.070518136,-0.06717046,0.002184483074985241,2.8164774681802545
0.06817437,-0.07028987,0.0009228647210684782,2.8272273821809426
0.0656822,-0.07361679,-0.00032311591791125624,2.8379772961816303
0.06306189,-0.07712509,-0.0015552918541014947,2.8487272101823184
0.06033872,-0.0807887,-0.0027752801821402766,2.8594771241830066
0.057535894,-0.084582195,-0.003984141721087159,2.8702270381836943
0.054677103,-0.08848101,-0.00518200356268303,2.8809769521843824
0.05178439,-0.09245917,-0.006367648055487302,2.8917268661850706
0.04888097,-0.09649055,-0.007538080861537094,2.9024767801857583
0.04598995,-0.10054853,-0.008688104645558626,2.9132266941864464
0.043135174,-0.10460646,-0.009809942170997014,2.9239766081871346
0.040336497,-0.10864018,-0.010892969469017747,2.9347265221878223
0.03761267,-0.11262519,-0.011923630805145219,2.9454764361885104
0.034980264,-0.116540775,-0.01288560615295382,2.9562263501891985
0.0324533,-0.1203675,-0.01376028392049032,2.9669762641898862
0.030046063,-0.124089815,-0.014527555676253787,2.9777261781905744
0.027771197,-0.1276944,-0.015166900001855046,2.9884760921912625
0.025640767,-0.13116936,-0.015658669260203546,2.9992260061919502
0.02366405,-0.13450196,-0.01598544923078444,3.0099759201926384
0.021850016,-0.13767985,-0.016133339873674987,3.0207258341933265
0.020205017,-0.14069013,-0.016093013589380714,3.031475748194014
0.0187346,-0.14352307,-0.015860444510789662,3.0422256621947024
0.01744156,-0.14617094,-0.015437258693485483,3.0529755761953905
0.016326323,-0.148624,-0.01483071419494188,3.063725490196078
0.015386812,-0.15087433,-0.014053364868754541,3.0744754041967663
0.014620059,-0.15291767,-0.013122481092455864,3.0852253181974545
0.01401965,-0.15474647,-0.012059293891157877,3.095975232198142
0.013578094,-0.156353,-0.010888105916731741,3.1067251461988303
0.013285413,-0.15772662,-0.009635289628635893,3.1174750601995185
0.013130894,-0.15885362,-0.008328185049817503,3.128224974200206
0.013102735,-0.15972039,-0.006993923924533674,3.1389748882008943
0.013189725,-0.16031188,-0.005658239284367142,3.1497248022015825
0.0133797545,-0.1606123,-0.004344354153053179,3.16047471620227
0.013663739,-0.16060552,-0.0030720617407306496,3.1712246302029583
0.014032927,-0.16027862,-0.0018570989545053304,3.1819745442036464
0.014481444,-0.15962207,-0.0007108743869896359,3.192724458204334
0.015006204,-0.15862945,0.00035944713700630966,3.2034743722050223
0.01560554,-0.15729754,0.0013505597985414407,3.2142242862057104
0.016281866,-0.15562895,0.0022624281971860482,3.224974200206398
0.017038483,-0.15363331,0.0030976039721833434,3.2357241142070863
0.017880648,-0.15132554,0.0038605437808301715,3.2464740282077744
0.018814627,-0.14872853,0.004556995979670383,3.257223942208462
0.019846756,-0.14586985,0.005193490345447465,3.2679738562091503
0.020983879,-0.14278342,0.0057769370835394004,3.2787237702098384
0.02223111,-0.1395064,0.006314322742748968,3.289473684210526
0.023592765,-0.13607594,0.006812481878849403,3.3002235982112142
0.025070267,-0.13253167,0.007277922250071725,3.3109735122119024
0.026663098,-0.1289128,0.00771668499060758,3.32172342621259
0.028368495,-0.12525477,0.008134226882196196,3.3324733402132782
0.030181164,-0.121588424,0.008535317650202972,3.3432232542139664
0.03209389,-0.11794381,0.008923950207535832,3.353973168214654
0.03409579,-0.11434111,0.009303265789538084,3.364723082215342
0.036174804,-0.11080025,0.009675499264672833,3.3754729962160304
0.038316578,-0.1073358,0.010041952963713616,3.386222910216718
0.04050547,-0.10395998,0.010403010264521909,3.396972824217406
0.04272583,-0.10068093,0.010758202453626436,3.4077227382180943
0.044961695,-0.09750448,0.011106342921169465,3.418472652218782
0.04719708,-0.09443253,0.011445739851078763,3.42922256621947
0.049416084,-0.09146664,0.01177449053496768,3.4399724802201583
0.051605195,-0.08860684,0.0120908464168464,3.450722394220846
0.05375071,-0.08585321,0.012393619038896693,3.461472308221534
0.055839688,-0.08320399,0.012682576969591467,3.4722222222222223
0.0578607,-0.08065686,0.01295876882747491,3.48297213622291
0.059802633,-0.0782101,0.013224704831172059,3.493722050223598
0.06165491,-0.075862944,0.0134843440829428,3.5044719642242863
0.06340725,-0.073614255,0.013742867180258543,3.515221878224974
0.06504902,-0.07146276,0.014006257366230936,3.525971792225662
0.06656997,-0.06940838,0.014280756626560968,3.5367217062263503
0.067958556,-0.06745096,0.014572292885048785,3.547471620227038
0.06920313,-0.06559211,0.014885981154977315,3.558221534227726
0.07029073,-0.063832805,0.01522578258859714,3.5689714482284143
0.07120785,-0.062172513,0.015594366089726416,3.579721362229102
0.071941234,-0.060611498,0.015993168675486426,3.59047127622979
0.072476275,-0.059150547,0.016422606466038246,3.6012211902304783
0.072800875,-0.05779041,0.016882359532748845,3.611971104231166
0.07290162,-0.056532554,0.01737164713518187,3.622721018231854
0.07276564,-0.055379998,0.01788942464448957,3.6334709322325422
0.0723842,-0.054335706,0.01843446312325392,3.64422084623323
0.07174831,-0.053405154,0.019005307180133442,3.654970760233918
0.07085197,-0.052593376,0.019600136653516828,3.6657206742346062
0.069690645,-0.05190712,0.02021657642997709,3.676470588235294
0.068262205,-0.051352814,0.020851504272299037,3.687220502235982
0.06656398,-0.050938033,0.02150090082345872,3.69797041623667
0.06459916,-0.05067043,0.022159773097292133,3.708720330237358
0.06236987,-0.05055773,0.0228221672864384,3.719470244238046
0.05988205,-0.050606117,0.02348127221719896,3.730220158238734
0.05714235,-0.050820783,0.02412960337471471,3.740970072239422
0.0541613,-0.05120588,0.02475924979084277,3.75171998624011
0.05095115,-0.051764023,0.0253621618886843,3.762469900240798
0.047525156,-0.05249526,0.025930456760617532,3.773219814241486
0.04389923,-0.053397126,0.02645671740551224,3.783969728242174
0.040089812,-0.05446481,0.026934263483612317,3.794719642242862
0.036113594,-0.055690303,0.027357372861999935,3.80546955624355
0.031988095,-0.057062715,0.027721435719976144,3.816219470244238
0.027730664,-0.058569096,0.02802302669345639,3.826969384244926
0.023358133,-0.060193483,0.02825988606588118,3.837719298245614
0.018887384,-0.061917618,0.028430808890995883,3.848469212246302
0.01433475,-0.06372222,0.028535451276892575,3.85921912624699
0.009712979,-0.06558637,0.02857407518688141,3.869969040247678
0.005037332,-0.06748904,0.028547265228969047,3.880718954248366
0.00032023087,-0.06940889,0.028455660099782364,3.891468868249054
-0.0044262316,-0.07132466,0.02829974410391188,3.902218782249742
-0.009190439,-0.07321516,0.02807973748603875,3.91296869625043
-0.013961014,-0.07505976,0.02779560716297537,3.923718610251118
-0.018726893,-0.076837786,0.027447193890400838,3.934468524251806
-0.023475595,-0.07852893,0.027034423105744526,3.945218438252494
-0.028196085,-0.0801132,0.026557541456244005,3.955968352253182
-0.032876965,-0.08157219,0.02601730541622691,3.96671826625387
-0.03750731,-0.082888946,0.02541504576969268,3.977468180254558
-0.04207652,-0.08404713,0.024752542502794225,3.988218094255246
-0.0465737,-0.085032195,0.024031668433835127,3.998968008255934
-0.050988525,-0.0858303,0.023253799221192063,4.0097179222566215
-0.05530971,-0.08643005,0.022419050328807456,4.02046783625731
-0.05952548,-0.08682192,0.02152549798967998,4.031217750257998
-0.06362397,-0.08699888,0.020568664220648403,4.041967664258686
-0.06759372,-0.08695647,0.019541636054607493,4.052717578259374
-0.071422555,-0.08669203,0.018436115142671655,4.063467492260062
-0.07509688,-0.08620558,0.01724433521166692,4.0742174062607495
-0.078603834,-0.085499756,0.015961242728687368,4.084967320261438
-0.08193029,-0.084579036,0.014586024611266575,4.095717234262126
-0.08506324,-0.083450064,0.013122351941763685,4.106467148262814
-0.08798953,-0.0821213,0.011577410832801227,4.117217062263502
-0.09069654,-0.08060202,0.009960330477124905,4.12796697626419
-0.093171775,-0.07890148,0.00828066553590244,4.138716890264877
-0.09540322,-0.077031635,0.006547304554146788,4.149466804265566
-0.097378984,-0.07500352,0.004767869983064221,4.160216718266254
-0.099085405,-0.07282966,0.002948506367526242,4.170966632266942
-0.10051253,-0.07052206,0.0010939133914816962,4.18171654626763
-0.101650916,-0.06809264,-0.0007924936757652198,4.192466460268318
-0.102493316,-0.06555252,-0.002708371442592082,4.203216374269005
-0.10303126,-0.062913045,-0.004652223359141894,4.2139662882696935
-0.103260025,-0.060184795,-0.0066231781235654985,4.224716202270382
-0.10317618,-0.057378396,-0.008620774480261752,4.23546611627107
-0.10277737,-0.054504078,-0.010644749945536304,4.246216030271758
-0.10206309,-0.051572144,-0.012694830403485083,4.256965944272446
-0.10103463,-0.04859397,-0.014770519794325879,4.267715858273133
-0.0996944,-0.0455802,-0.016870893081353408,4.2784657722738215
-0.098048575,-0.042541943,-0.01899440068073447,4.28921568627451
-0.09610602,-0.03949172,-0.021138698119038388,4.299965600275198
-0.09387876,-0.036442176,-0.023300520197544458,4.310715514275886
-0.09138108,-0.033407453,-0.025475623221644643,4.321465428276574
-0.08863187,-0.030403135,-0.027658820159655227,4.332215342277261
-0.0856515,-0.027445696,-0.029844129999647424,4.3429652562779495
-0.08246361,-0.02455152,-0.03202505275573769,4.353715170278638
-0.07909382,-0.021738779,-0.034194965747274125,4.364465084279326
-0.075569525,-0.019025238,-0.036347617172272556,4.375214998280014
-0.07192017,-0.016427863,-0.0384776734039341,4.385964912280702
-0.06817579,-0.01396119,-0.040581260601589564,4.396714826281389
-0.06436794,-0.011639766,-0.04265643080207851,4.4074647402820775
-0.060527824,-0.009476337,-0.04470347616567963,4.418214654282766
-0.056687515,-0.0074809417,-0.046725009827590334,4.428964568283454
-0.052878506,-0.0056644226,-0.04872573060460572,4.439714482284142
-0.049132194,-0.004038076,-0.050711809647760765,4.45046439628483
-0.04547893,-0.0026090252,-0.05268991567806292,4.461214310285517
-0.04194823,-0.0013803022,-0.05466605668083305,4.471964224286205
-0.038568288,-0.00035579182,-0.05664460658773868,4.482714138286894
-0.035366375,0.00046132406,-0.058627939829608136,4.493464052287582
-0.032366894,0.0010712004,-0.06061686713816852,4.50421396628827
-0.02959323,0.0014727751,-0.06261165302337841,4.514963880288958
-0.027065601,0.001665715,-0.06461312345212208,4.525713794289645
-0.024803206,0.0016500934,-0.06662343651799828,4.536463708290333
-0.022819895,0.00142688,-0.06864635900138108,4.5472136222910216
-0.021127645,0.0009978783,-0.07068712368386486,4.55796353629171
-0.019735089,0.00036530345,-0.07275202980967667,4.568713450292398
-0.018648481,-0.00046734326,-0.07484793149240512,4.579463364293086
-0.017870659,-0.0014966545,-0.07698170866204257,4.590213278293773
-0.017402202,-0.0027181846,-0.07915977333924831,4.600963192294461
-0.017241756,-0.004125852,-0.08138763935262051,4.6117131062951495
-0.017385703,-0.005712265,-0.0836695708932557,4.622463020295838
-0.01782845,-0.007468522,-0.08600831784258815,4.633212934296526
-0.018563973,-0.009383955,-0.0884049396268222,4.643962848297214
-0.019584116,-0.011446556,-0.09085871317836913,4.654712762297901
-0.020879244,-0.013642136,-0.09336711473995264,4.665462676298589
-0.022438865,-0.015952827,-0.09592586058485385,4.6762125902992775
-0.024249353,-0.01835916,-0.09852898899499946,4.686962504299966
-0.026295561,-0.020843264,-0.10116896541389613,4.697712418300654
-0.028560683,-0.023385778,-0.10383679456901898,4.708462332301342
-0.031025605,-0.025969615,-0.10652212726477356,4.719212246302029
-0.033669516,-0.028575826,-0.1092133550705205,4.729962160302717
-0.03647016,-0.031183958,-0.11189769279650066,4.7407120743034055
-0.039403465,-0.033772692,-0.11456125592931286,4.751461988304094
-0.04244616,-0.036321238,-0.11718914741047341,4.762211902304782
-0.045575622,-0.038809747,-0.11976557434565008,4.77296181630547
-0.0487689,-0.041213762,-0.1222740191331003,4.783711730306157
-0.052004896,-0.043504022,-0.12469748948338652,4.794461644306845
-0.055263363,-0.045657113,-0.12701886619971367,4.805211558307533
-0.05852596,-0.04765327,-0.12922135523344816,4.815961472308222
-0.06177586,-0.04946969,-0.13128903156701374,4.82671138630891
-0.0649982,-0.05108529,-0.13320743918722644,4.837461300309598
-0.06817985,-0.052485056,-0.13496418860636566,4.848211214310285
-0.07130942,-0.053657893,-0.1365494778070566,4.858961128310973
-0.0743773,-0.054593477,-0.1379564608842459,4.869711042311661
-0.07737463,-0.055282686,-0.1391814049206876,4.8804609563123496
-0.08029444,-0.05571964,-0.14022360819597993,4.891210870313038
