g1,g2,time
-0.0038533052,-0.0065316516,10.8
-0.0039654314,-0.0064452076,11.0
-0.00405575,-0.0063271276,11.200000000000001
-0.0041200006,-0.006179585,11.4
-0.0041545657,-0.0060059507,11.600000000000001
-0.004156668,-0.005810497,11.8
-0.0041244486,-0.0055984757,12.0
-0.0040570605,-0.005376025,12.200000000000001
-0.003954822,-0.0051498986,12.4
-0.0038191646,-0.0049274233,12.600000000000001
-0.0036527032,-0.0047162157,12.8
-0.0034592366,-0.0045239725,13.0
-0.0032436636,-0.00435818,13.200000000000001
-0.0030119813,-0.0042257635,13.4
-0.002770946,-0.004133066,13.600000000000001
-0.0025281338,-0.0040853154,13.8
-0.0022914708,-0.0040866607,14.0
-0.0020692118,-0.004139752,14.200000000000001
-0.0018695082,-0.0042457543,14.4
-0.0017002941,-0.004404098,14.600000000000001
-0.0015689288,-0.004612393,14.8
-0.0014818526,-0.0048665362,15.0
-0.0014444616,-0.0051605916,15.200000000000001
-0.001460763,-0.005487018,15.4
-0.0015331969,-0.005836783,15.600000000000001
-0.0016624893,-0.0061995517,15.8
-0.001847527,-0.006563975,16.0
-0.0020852534,-0.006918039,16.2
-0.0023707433,-0.007249315,16.400000000000002
-0.002697111,-0.0075455713,16.6
-0.003055777,-0.007795016,16.8
-0.0034366255,-0.007986748,17.0
-0.0038282888,-0.008111069,17.2
-0.0042183027,-0.008160094,17.400000000000002
-0.004593495,-0.008128181,17.6
-0.0049406337,-0.0080118105,17.8
-0.0052467296,-0.0078099356,18.0
-0.0054991907,-0.0075246166,18.2
-0.0056866417,-0.007160662,18.400000000000002
-0.00579916,-0.006725942,18.6
-0.0058289403,-0.006230752,18.8
-0.005770212,-0.0056883814,19.0
-0.0056200814,-0.0051141926,19.200000000000003
-0.005378478,-0.0045254845,19.400000000000002
-0.005048386,-0.0039409245,19.6
-0.00463575,-0.0033802825,19.8
-0.004149686,-0.0028635273,20.0
-0.00360221,-0.0024103587,20.200000000000003
-0.0030082213,-0.0020393464,20.400000000000002
-0.00238488,-0.0017673747,20.6
-0.0017512196,-0.0016090655,20.8
-0.0011278058,-0.0015759604,21.0
-0.00053587713,-0.0016761927,21.200000000000003
3.095998e-06,-0.0019138525,21.400000000000002
0.00046824192,-0.0022887152,21.6
0.0008399709,-0.002795986,21.8
0.0011006931,-0.003426138,22.0
0.0012355736,-0.004165123,22.200000000000003
0.0012330952,-0.0049944245,22.400000000000002
0.0010856787,-0.005891507,22.6
0.0007901443,-0.0068303403,22.8
0.00034799654,-0.007781974,23.0
-0.0002341758,-0.008715542,23.200000000000003
-0.00094489154,-0.009598879,23.400000000000002
-0.0017675996,-0.010399919,23.6
-0.0026812397,-0.011087407,23.8
-0.0036605692,-0.011632014,24.0
-0.004676596,-0.012007752,24.200000000000003
-0.0056976383,-0.0121926,24.400000000000002
-0.006689987,-0.012169755,24.6
-0.0076189097,-0.011928588,24.8
-0.008450086,-0.0114648575,25.0
-0.009150475,-0.01078138,25.200000000000003
-0.00968943,-0.009888729,25.400000000000002
-0.01003994,-0.0088049155,25.6
-0.010179826,-0.007555388,25.8
-0.010092738,-0.0061724754,26.0
-0.009768915,-0.0046946774,26.200000000000003
-0.009205842,-0.0031658744,26.400000000000002
-0.008408889,-0.0016340703,26.6
-0.0073916,-0.00015003711,26.8
-0.006175442,0.0012341504,27.0
-0.0047898577,0.0024669361,27.200000000000003
-0.0032714533,0.003498863,27.400000000000002
-0.0016633332,0.0042844233,27.6
-1.3952304e-05,0.0047837445,27.8
0.0016241124,0.004964236,28.0
0.0031956949,0.0048021823,28.200000000000003
0.0046449,0.0042837686,28.400000000000002
0.005916665,0.0034064124,28.6
0.0069587845,0.0021792825,28.8
0.007723797,0.00062366674,29.0
0.00817092,-0.0012271265,29.200000000000003
0.008267443,-0.0033279706,29.400000000000002
0.007990676,-0.0056230165,29.6
0.007328995,-0.0080467835,29.8
0.0062828665,-0.010525834,30.0
0.0048656026,-0.012980832,30.200000000000003
0.0031035908,-0.0153287435,30.400000000000002
0.0010362341,-0.017485486,30.6
-0.0012847236,-0.019368682,30.8
-0.0037962368,-0.020900559,31.0
-0.006425538,-0.02201045,31.200000000000003
-0.009092031,-0.022637468,31.400000000000002
-0.011708682,-0.022734283,31.6
-0.01418592,-0.022267785,31.8
-0.016433412,-0.021222243,32.0
-0.018363696,-0.019599926,32.2
-0.019894652,-0.017422792,32.4
-0.020953149,-0.014732312,32.6
-0.021477621,-0.011589291,32.800000000000004
-0.021420907,-0.008072778,33.0
-0.020752352,-0.0042789876,33.2
-0.019459719,-0.00031903546,33.4
-0.017551314,0.0036846818,33.6
-0.015056222,0.00760141,33.800000000000004
-0.012024916,0.011296089,34.0
-0.008528353,0.014633473,34.2
-0.0046570366,0.017482748,34.4
-0.00051872415,0.019721922,34.6
0.0037637819,0.0212425,34.800000000000004
0.008055911,0.021954013,35.0
0.012215368,0.021787908,35.2
0.016096782,0.020700354,35.4
0.019555407,0.018676346,35.6
0.02245259,0.015731098,35.800000000000004
0.024661027,0.011910847,36.0
0.026068779,0.0072938115,36.2
0.026584633,0.0019887956,36.4
0.026141707,-0.0038661615,36.6
0.024701135,-0.010107204,36.800000000000004
0.02225513,-0.016548362,37.0
0.01882902,-0.022986721,37.2
0.014481831,-0.029207928,37.4
0.009306758,-0.034993213,37.6
0.0034290794,-0.040125474,37.800000000000004
-0.0029951914,-0.044397056,38.0
-0.009782835,-0.04761766,38.2
-0.016728487,-0.049621087,38.400000000000006
-0.023610018,-0.05027237,38.6
-0.030194579,-0.049474575,38.800000000000004
-0.03624665,-0.047172964,39.0
-0.041534893,-0.043360114,39.2
-0.045840047,-0.038079202,39.400000000000006
-0.04896394,-0.03142425,39.6
-0.050736465,-0.023540365,39.800000000000004
-0.051023036,-0.014621565,40.0
-0.049731497,-0.0049067726,40.2
-0.046816364,0.00532474,40.400000000000006
-0.042284165,0.015761249,40.6
-0.036195606,0.026066866,40.800000000000004
-0.028666554,0.035891328,41.0
-0.019867714,0.04488121,41.2
-0.010021478,0.052691262,41.400000000000006
0.000602323,0.058996566,41.6
0.011692999,0.063504264,41.800000000000004
0.022907823,0.06596441,42.0
0.03388029,0.06618192,42.2
0.044232074,0.0640251,42.400000000000006
0.05358484,0.059433337,42.6
0.06157321,0.052422177,42.800000000000004
0.067855254,0.043089975,43.0
0.07212813,0.031616848,43.2
0.07413763,0.018264677,43.400000000000006
0.0736918,0.0033720687,43.6
0.07066924,-0.012653503,43.800000000000004
0.06502568,-0.02934235,44.0
0.056802172,-0.046176765,44.2
0.04612816,-0.06260522,44.400000000000006
0.033220824,-0.07805814,44.6
0.018383488,-0.09196654,44.800000000000004
0.0019998925,-0.10377916,45.0
-0.015472225,-0.11298423,45.2
-0.03351221,-0.119129226,45.400000000000006
-0.05155253,-0.12183641,45.6
-0.06899267,-0.12082209,45.800000000000004
-0.08521773,-0.115911216,46.0
-0.09961807,-0.10705043,46.2
-0.111611284,-0.094313376,46.400000000000006
-0.12066021,-0.07791144,46.6
-0.12629837,-0.058187865,46.800000000000004
-0.12814577,-0.035616484,47.0
-0.12592986,-0.010791245,47.2
-0.119495116,0.015583315,47.400000000000006
-0.10882009,0.042712647,47.6
-0.094026044,0.06973426,47.800000000000004
-0.07537824,0.09574243,48.0
-0.05328577,0.1198164,48.2
-0.028105866,0.14071454,48.400000000000006
-0.00058417884,0.15749103,48.6
0.028347464,0.16940473,48.800000000000004
0.0576844,0.17586488,49.0
0.08637951,0.17645441,49.2
0.11337639,0.17095289,49.400000000000006
0.1376348,0.15931773,49.6
0.15808229,0.14151295,49.800000000000004
0.17380722,0.117990576,50.0
0.1843088,0.08904825,50.2
0.18905997,0.055305813,50.400000000000006
0.18759876,0.017688897,50.6
0.17966463,-0.022703987,50.800000000000004
0.16520815,-0.06462539,51.0
0.14440176,-0.106713705,51.2
0.11761617,-0.14751534,51.400000000000006
0.085382774,-0.18554886,51.6
0.04844671,-0.21958335,51.800000000000004
0.0076570497,-0.24825592,52.0
-0.03662301,-0.26953965,52.2
-0.08263506,-0.28225753,52.400000000000006
-0.12861106,-0.2854914,52.6
-0.17267045,-0.27868083,52.800000000000004
-0.21290283,-0.2616672,53.0
-0.24747658,-0.23470779,53.2
-0.27471602,-0.19848089,53.400000000000006
-0.29323024,-0.15394294,53.6
-0.30189887,-0.10251278,53.800000000000004
-0.30115828,-0.044878833,54.0
-0.29035088,0.01731361,54.2
-0.26921737,0.08214825,54.400000000000006
-0.23765537,0.14712429,54.6
-0.19575313,0.20903657,54.800000000000004
-0.14486331,0.26564276,55.0
-0.08660704,0.31478637,55.2
-0.022819242,0.35447192,55.400000000000006
0.044679623,0.3826115,55.6
0.11377945,0.39737493,55.800000000000004
0.18150672,0.3978031,56.0
0.2451228,0.38190654,56.2
0.3012333,0.3502508,56.400000000000006
0.3474306,0.30376923,56.6
0.38180527,0.24384122,56.800000000000004
0.40243304,0.17270628,57.0
0.40798086,0.09326382,57.2
0.39809906,0.008150936,57.400000000000006
0.37273556,-0.0802857,57.6
0.33309203,-0.17008771,57.800000000000004
0.28014055,-0.25813004,58.0
0.21431617,-0.34029907,58.2
0.13505074,-0.4106332,58.400000000000006
0.046288367,-0.4658195,58.6
-0.04865105,-0.5036391,58.800000000000004
-0.14577372,-0.5225015,59.0
-0.24057147,-0.5213743,59.2
-0.3286077,-0.5001717,59.400000000000006
-0.40582642,-0.45951828,59.6
-0.46932212,-0.400276,59.800000000000004
-0.5169601,-0.32186154,60.0
-0.5452846,-0.22663195,60.2
-0.55213785,-0.118406914,60.400000000000006
-0.536304,-0.0017655701,60.6
-0.500573,0.12079805,60.800000000000004
-0.44343156,0.24278753,61.0
-0.36644435,0.3587858,61.2
-0.27124685,0.46229634,61.400000000000006
-0.16011219,0.54640716,61.6
-0.03926179,0.60788107,61.800000000000004
0.08581917,0.64498717,62.0
0.21047889,0.6544204,62.2
0.3289723,0.63461787,62.400000000000006
0.4356371,0.58538306,62.6
0.52491695,0.50854284,62.800000000000004
0.59180725,0.40787795,63.0
0.63244456,0.28877026,63.2
0.6454978,0.15542503,63.400000000000006
0.62999195,0.013459259,63.6
0.58674496,-0.13110983,63.800000000000004
0.51872504,-0.27391112,64.0
0.42502835,-0.40700784,64.2
0.30958897,-0.5247329,64.4
0.17678934,-0.62065196,64.60000000000001
0.033301253,-0.6903895,64.8
-0.114133455,-0.7308452,65.0
-0.2596537,-0.7389027,65.2
-0.39760724,-0.7116837,65.4
-0.5203778,-0.65084034,65.60000000000001
-0.62035435,-0.5588627,65.8
-0.6920528,-0.44029197,66.0
-0.73333246,-0.2996155,66.2
-0.74255913,-0.14318967,66.4
-0.7180239,0.020036064,66.60000000000001
-0.6626887,0.18627673,66.8
-0.5781981,0.3494833,67.0
-0.46472645,0.49975166,67.2
-0.32549363,0.6268905,67.4
-0.16861568,0.7248755,67.60000000000001
-0.002878164,0.7898599,67.8
0.16483681,0.8181504,68.0
0.32675204,0.80865246,68.2
0.47512996,0.7596305,68.4
0.60151863,0.6734879,68.60000000000001
0.70043844,0.5544105,68.8
0.7669847,0.4086481,69.0
0.7964978,0.24327272,69.2
0.78783876,0.06577587,69.4
0.742903,-0.11638766,69.60000000000001
0.66488004,-0.2967655,69.8
0.5514707,-0.46236074,70.0
0.4106098,-0.6090642,70.2
0.24768679,-0.7291308,70.4
0.071087316,-0.8162654,70.60000000000001
-0.11080458,-0.8631461,70.8
-0.28930208,-0.86785483,71.0
-0.4559337,-0.83056986,71.2
-0.60287714,-0.7521005,71.4
-0.7208352,-0.6357588,71.60000000000001
-0.80329525,-0.48853895,71.8
-0.84728277,-0.31764692,72.0
-0.85251313,-0.12950645,72.2
-0.81712884,0.06460375,72.4
-0.7442164,0.25624278,72.60000000000001
-0.63645804,0.44061625,72.8
-0.49514017,0.6050474,73.0
-0.32714608,0.7402503,73.2
-0.14223342,0.83992356,73.4
0.04994688,0.8994616,73.60000000000001
0.24098039,0.9154838,73.8
0.42177722,0.88723993,74.0
0.58347124,0.8138524,74.2
0.7163298,0.6996662,74.4
0.81415546,0.55107206,74.60000000000001
0.8727355,0.37538433,74.8
0.8875235,0.18145376,75.0
0.85910636,-0.021927023,75.2
0.7904732,-0.22585781,75.4
0.6824555,-0.4200186,75.60000000000001
0.5387973,-0.59345686,75.8
0.3674139,-0.7409393,76.0
0.17631544,-0.8528831,76.2
-0.024445957,-0.92098004,76.4
-0.22433339,-0.94322574,76.60000000000001
-0.4138519,-0.91926557,76.80000000000001
-0.5847377,-0.8499236,77.0
-0.72709775,-0.7367071,77.2
-0.832515,-0.58669424,77.4
-0.896103,-0.4085742,77.60000000000001
-0.91729486,-0.20902978,77.80000000000001
-0.89431435,0.0013146856,78.0
-0.8279674,0.21047606,78.2
-0.7225006,0.41155544,78.4
-0.58013666,0.59483236,78.60000000000001
-0.40647304,0.748743,78.80000000000001
-0.21181943,0.8661183,79.0
-0.0070170606,0.94162744,79.2
0.19927578,0.9704108,79.4
0.39677703,0.9518701,79.60000000000001
0.5762457,0.88436264,79.80000000000001
0.72710127,0.7716515,80.0
0.8403293,0.6207987,80.2
0.91297233,0.4391822,80.4
0.93966854,0.23547997,80.60000000000001
0.9185278,0.02078011,80.80000000000001
0.8542971,-0.19685224,81.0
0.74740785,-0.4057264,81.2
0.6008659,-0.5933976,81.4
0.4236038,-0.75434047,81.60000000000001
0.22376418,-0.8777445,81.80000000000001
0.012283583,-0.95503354,82.0
-0.19917527,-0.9843079,82.2
-0.40096006,-0.9646451,82.4
-0.5834514,-0.8976432,82.60000000000001
-0.73717725,-0.7838725,82.80000000000001
-0.85301113,-0.6302516,83.0
-0.9252028,-0.4461253,83.2
-0.95232993,-0.23942173,83.4
-0.93335915,-0.020027896,83.60000000000001
-0.8687523,0.19936953,83.80000000000001
-0.7619518,0.4090754,84.0
-0.6164937,0.6011602,84.2
-0.43780673,0.7632234,84.4
-0.23658396,0.8877115,84.60000000000001
-0.024156284,0.96885836,84.80000000000001
0.19050121,1.0015186,85.0
0.39646643,0.9847886,85.2
0.58416015,0.91715556,85.4
0.74267757,0.8022454,85.60000000000001
0.8623755,0.64729655,85.80000000000001
0.9395668,0.46019742,86.0
0.96923923,0.24976064,86.2
0.94881797,0.028005758,86.4
0.8837917,-0.19716597,86.60000000000001
0.77419966,-0.41313532,86.80000000000001
0.6234996,-0.60739446,87.0
0.44069788,-0.7735628,87.2
0.23443386,-0.9000117,87.4
0.016334273,-0.97879183,87.60000000000001
-0.20147005,-1.0080863,87.80000000000001
-0.40902364,-0.98704773,88.0
-0.59627,-0.9174714,88.2
-0.75376636,-0.799867,88.4
-0.87218845,-0.6414458,88.60000000000001
-0.94564617,-0.45189813,88.80000000000001
-0.97258794,-0.23960626,89.0
-0.9522145,-0.014566744,89.2
-0.88507366,0.21017356,89.4
-0.7743451,0.42397925,89.60000000000001
-0.6240851,0.619035,89.80000000000001
-0.44030425,0.78301424,90.0
-0.23399143,0.9082861,90.2
-0.016634053,0.98892385,90.4
0.20246181,1.0198555,90.60000000000001
0.41217238,1.0001191,90.80000000000001
0.6026347,0.9284593,91.0
0.7627725,0.80875474,91.2
0.88279414,0.64861435,91.4
0.9589179,0.4561298,91.60000000000001
0.98637795,0.24048072,91.80000000000001
0.9627228,0.01394309,92.0
0.893703,-0.21535613,92.2
0.7789439,-0.43409598,92.4
0.62286896,-0.6299405,92.60000000000001
0.4346406,-0.79646903,92.80000000000001
0.22325222,-0.92094606,93.0
0.00097170693,-0.99665976,93.2
-0.21994846,-1.0219862,93.4
-0.42951697,-0.9962188,93.60000000000001
-0.6174669,-0.9210432,93.80000000000001
-0.77430284,-0.79759693,94.0
-0.8907309,-0.6335791,94.2
-0.96112454,-0.43890005,94.4
-0.98419213,-0.22196762,94.60000000000001
-0.9592129,0.0067230575,94.80000000000001
-0.88700825,0.23394792,95.0
-0.77079886,0.44918746,95.2
-0.6147071,0.6437696,95.4
-0.4257668,0.80597764,95.60000000000001
-0.21521026,0.9282644,95.80000000000001
0.0055916216,1.0045669,96.0
0.22681731,1.0303881,96.2
0.43743056,1.0047442,96.4
0.62736607,0.9267204,96.60000000000001
0.7854426,0.8007205,96.80000000000001
0.90201175,0.6347973,97.0
0.97371066,0.4370332,97.2
0.99571997,0.21721953,97.4
0.9665143,-0.012636449,97.60000000000001
0.8916538,-0.24392764,97.80000000000001
0.7703533,-0.46278545,98.0
0.60828066,-0.65718025,98.2
0.41480765,-0.8211446,98.4
0.1991693,-0.9406697,98.60000000000001
-0.025763312,-1.0106075,98.80000000000001
-0.24796645,-1.0294533,99.0
-0.45718783,-0.9969972,99.2
-0.6433456,-0.91452515,99.4
-0.7967811,-0.7841354,99.60000000000001
-0.90843266,-0.6142006,99.80000000000001
-0.9731788,-0.41468912,100.0
-0.99021953,-0.19378054,100.2
-0.95877236,0.03726162,100.4
-0.8799014,0.2649535,100.60000000000001
-0.7574416,0.47991008,100.80000000000001
-0.5950946,0.67189336,101.0
-0.4011458,0.8301023,101.2
-0.1870382,0.9471812,101.4
0.036120642,1.0170234,101.60000000000001
0.25799733,1.0358297,101.80000000000001
0.4677676,1.0025638,102.0
0.6551275,0.9169662,102.2
0.8089597,0.7839199,102.4
0.91996586,0.61199296,102.60000000000001
0.98527884,0.4091707,102.80000000000001
1.0000298,0.18593638,103.0
0.963992,-0.046262454,103.2
0.8822967,-0.27818456,103.4
0.7537655,-0.49552467,103.60000000000001
0.58564496,-0.6870383,103.80000000000001
0.38705972,-0.846751,104.0
0.16770469,-0.95963335,104.2
-0.059024956,-1.0222639,104.4
-0.28146884,-1.0331739,104.60000000000001
-0.48897842,-0.9928962,104.80000000000001
-0.6719049,-0.9021314,105.0
-0.8203539,-0.76420015,105.2
-0.9256206,-0.5881794,105.4
-0.9832266,-0.38403553,105.60000000000001
-0.9930045,-0.15955798,105.80000000000001
-0.9540251,0.07306794,106.0
-0.86786276,0.30023935,106.2
-0.73866594,0.5139943,106.4
-0.5697591,0.70221394,106.60000000000001
-0.37081957,0.85518706,106.80000000000001
-0.15347208,0.9657993,107.0
0.07151181,1.0279368,107.2
0.2932459,1.0386153,107.4
0.50127727,0.99652773,107.60000000000001
0.684904,0.902498,107.80000000000001
0.83320665,0.7618844,108.0
0.9378226,0.5835303,108.2
0.995503,0.3755141,108.4
1.0017561,0.14912485,108.60000000000001
0.95792836,-0.08496648,108.80000000000001
0.8682107,-0.31645,109.0
0.73191756,-0.5312211,109.2
0.55739176,-0.7190896,109.4
0.35355031,-0.8719788,109.60000000000001
0.13108625,-0.9769365,109.80000000000001
-0.096577555,-1.0311604,110.0
-0.3182439,-1.033229,110.2
-0.52288187,-0.9844846,110.4
-0.701411,-0.8849656,110.60000000000001
-0.84368926,-0.73928505,110.80000000000001
-0.9415514,-0.55707234,111.0
-0.9909385,-0.348668,111.2
-0.9926083,-0.12115785,111.4
-0.94542474,0.11226013,111.60000000000001
-0.8511425,0.33754116,111.80000000000001
-0.71491677,0.5487733,112.0
-0.53973114,0.73211443,112.2
-0.3363434,0.8787995,112.4
-0.11651254,0.98200464,112.60000000000001
0.109400354,1.0356541,112.80000000000001
0.3299958,1.0376254,113.0
0.5352593,0.9863526,113.2
0.7141284,0.8836976,113.4
0.8558818,0.73567384,113.60000000000001
0.9532927,0.5512343,113.80000000000001
1.002631,0.3386039,114.0
0.9998493,0.10983925,114.2
0.9479902,-0.12530291,114.4
0.8496315,-0.35520822,114.60000000000001
0.70584923,-0.5663427,114.80000000000001
0.5252761,-0.74949676,115.0
0.3169336,-0.8946532,115.2
0.092281975,-0.99108696,115.4
-0.13544255,-1.0364002,115.60000000000001
-0.35533226,-1.0294199,115.80000000000001
-0.55612534,-0.9722457,116.0
-0.72940296,-0.86422986,116.2
-0.8647662,-0.71131825,116.4
-0.954772,-0.5234045,116.60000000000001
-0.9960842,-0.31058738,116.80000000000001
-0.9892396,-0.08071124,117.0
-0.9336163,0.15269883,117.2
-0.8312236,0.37525317,117.4
-0.68757516,0.5824571,117.60000000000001
-0.5067071,0.76009655,117.80000000000001
-0.29962137,0.89980155,118.0
-0.07816055,0.99506944,118.2
0.14776401,1.0399768,118.4
0.36648837,1.033076,118.60000000000001
0.5681806,0.97269475,118.80000000000001
0.7415129,0.8616773,119.0
0.87605417,0.706715,119.2
0.96581954,0.51677847,119.4
1.0065289,0.30027345,119.60000000000001
0.994611,0.06996732,119.80000000000001
0.9348464,-0.16538052,120.0
0.82819355,-0.39294234,120.2
0.6774212,-0.59973216,120.4
0.49140468,-0.7774492,120.60000000000001
0.27933526,-0.91456497,120.80000000000001
0.053285465,-1.0023626,121.0
-0.17376935,-1.0388222,121.2
-0.39121377,-1.0230293,121.4
-0.5881492,-0.95724446,121.60000000000001
-0.7556197,-0.8410909,121.80000000000001
-0.8836427,-0.6814357,122.0
-0.9655049,-0.48843944,122.2
-0.9988134,-0.27156717,122.4
-0.9834171,-0.039993487,122.60000000000001
-0.9194638,0.19270495,122.80000000000001
-0.8094311,0.4134584,123.0
-0.6584653,0.61625147,123.2
-0.47209138,0.7878364,123.4
-0.26154345,0.9202206,123.60000000000001
-0.038731493,1.0072467,123.80000000000001
0.18688688,1.0431945,124.0
0.4035918,1.0269593,124.2
0.6012648,0.9573506,124.4
0.76861936,0.83794796,124.60000000000001
0.8955146,0.676159,124.80000000000001
0.97704715,0.48068216,125.0
1.0088483,0.26061147,125.2
0.98767257,0.029076843,125.4
0.919915,-0.20607892,125.60000000000001
0.8050009,-0.43091965,125.80000000000001
0.64733815,-0.6329501,126.0
0.45607296,-0.80486256,126.2
0.24054669,-0.93364143,126.4
0.013419211,-1.0125793,126.60000000000001
-0.21262927,-1.0400243,126.80000000000001
-0.42728814,-1.015299,127.0
-0.6199079,-0.94028413,127.2
-0.7811229,-0.81580454,127.4
-0.9013647,-0.6495968,127.60000000000001
-0.97471607,-0.45184213,127.80000000000001
-0.9995868,-0.23145264,128.0
-0.9755426,0.0012964704,128.20000000000002
-0.90331596,0.23287582,128.4
-0.78582644,0.4517118,128.6
-0.6277095,0.64969414,128.8
-0.43607718,0.8148634,129.0
-0.22234932,0.9395374,129.20000000000002
0.0019092547,1.017538,129.4
0.226733,1.0441856,129.6
0.44082388,1.0184381,129.8
0.6338796,0.9395694,130.0
0.79468936,0.8118996,130.20000000000002
0.9134307,0.64355785,130.4
0.9863518,0.44289857,130.6
1.0088325,0.21982849,130.8
0.97917444,-0.013303764,131.0
0.90321285,-0.2478848,131.20000000000002
0.7799534,-0.46960396,131.4
0.6154113,-0.66644734,131.6
0.41901553,-0.83216816,131.8
0.2002327,-0.9522614,132.0
-0.027709497,-1.0220393,132.20000000000002
-0.25261465,-1.0400528,132.4
-0.46411705,-1.0061617,132.6
-0.6519528,-0.9216406,132.8
-0.80645376,-0.7887701,133.0
-0.91851336,-0.6161021,133.20000000000002
-0.98301166,-0.41376746,133.4
-0.99915767,-0.19010462,133.6
-0.96628445,0.043507647,133.8
-0.88546157,0.2733438,134.0
-0.76061,0.48989302,134.20000000000002
-0.595522,0.6827108,134.4
-0.39888558,0.84115076,134.6
-0.18228261,0.95784575,134.8
0.043167595,1.0265939,135.0
0.2668964,1.0437703,135.20000000000002
0.47804016,1.008236,135.4
0.66608447,0.92009044,135.6
0.8199634,0.7842508,135.8
0.9303795,0.60947406,136.0
0.9944285,0.40384382,136.20000000000002
1.0073112,0.17811322,136.4
0.9690917,-0.056270845,136.6
0.8849156,-0.28988996,136.8
0.75339884,-0.5081091,137.0
0.5824456,-0.70002,137.20000000000002
0.38096634,-0.8588218,137.4
0.15918273,-0.9700378,137.6
-0.06936413,-1.0304935,137.8
-0.29303572,-1.0387776,138.0
-0.5010366,-0.9956429,138.20000000000002
-0.6837538,-0.90164196,138.4
-0.8312395,-0.7604794,138.6
-0.934857,-0.58153737,138.8
-0.9903122,-0.3748549,139.0
-0.9976252,-0.14817412,139.20000000000002
-0.9558751,0.08600389,139.4
-0.8666187,0.31377712,139.6
-0.7345167,0.52782166,139.8
-0.56262314,0.7152907,140.0
-0.36116698,0.86684537,140.20000000000002
-0.14188477,0.97543764,140.4
0.08454346,1.0349135,140.6
0.30698034,1.0425925,140.8
0.51505446,0.99705607,141.0
0.6978824,0.8995444,141.20000000000002
0.8446027,0.7556287,141.4
0.9471339,0.57427895,141.6
1.002098,0.36364648,141.8
1.0051447,0.13535917,142.0
0.9581935,-0.100142986,142.20000000000002
0.8648687,-0.33199245,142.4
0.7252044,-0.546292,142.6
0.547662,-0.73311096,142.8
0.341264,-0.8835219,143.0
0.11707958,-0.9854873,143.20000000000002
-0.111463845,-1.0363792,143.4
-0.33325267,-1.0348709,143.6
-0.5371292,-0.9826041,143.8
-0.71420205,-0.8793713,144.0
-0.85423195,-0.73033524,144.20000000000002
-0.9493204,-0.5452452,144.4
-0.9955519,-0.3346024,144.6
-0.9938872,-0.105461456,144.8
-0.9432455,0.12867571,145.0
-0.84543747,0.35353357,145.20000000000002
-0.7058126,0.56367606,145.4
-0.5278316,0.74516416,145.6
-0.3223824,0.88936955,145.8
-0.10129525,0.98958355,146.0
0.12523364,1.0397409,146.20000000000002
0.34560758,1.0380372,146.4
0.5499288,0.9828547,146.6
0.7269554,0.8764869,146.8
0.8661015,0.7251975,147.0
0.96057034,0.5380097,147.20000000000002
1.0064315,0.32323658,147.4
0.9998293,0.093266286,147.6
0.94452053,-0.14251804,147.8
0.84240544,-0.37194028,148.0
0.6953202,-0.5816956,148.20000000000002
0.51200193,-0.7629018,148.4
0.30158463,-0.90482664,148.6
